Profit per trade actual
868.0873603954999
865.0144800367
861.7692657267
858.7082557267
855.6503697267001
851.4809499099
864.11063208
860.6579815367
863.7149795367001
860.7887771867001
857.73054178
854.5900652637
851.5326372636999
848.29321148
844.3647912503001
847.6578103064
844.3179779300001
841.26573293
838.1573736576
835.1913737863
835.3199364362999
831.8543062424
831.5850551232999
830.9550179832002
841.8015903732999
838.3406587727
873.9502829306
869.0595474953
869.5184777944
873.8002767367
871.8670364501
868.4297568732999
865.8234876367
862.24712973
857.8987899426
856.6442789204
855.1650976302
850.85526968
847.8531296799999
844.1715798893
841.0345730001001
840.9015635367001
836.6559998015999
844.85037138
842.54881763
843.7986047799999
841.892038645
838.04699408
838.04822608
835.5713746800001
832.6856687367001
832.82394298
829.52986268
834.7648879867
831.8856936367
829.1466595300001
829.0342586836999
826.6625785367
823.6745581394
821.5751362971
819.0804539449999
818.28473138
821.18049473
818.6120665122
819.0161514143
816.0997678348001
811.8449671526
809.3588404367
806.6936562242
804.0945743367
804.391245359
810.2852981732999
809.2307678131
815.9359013646
813.14420388
808.95751303
806.0681520867
803.8119275800001
804.1042169755
801.79586478
798.1198762191001
795.4788604800001
793.4444799001001
792.8231720233
789.1781678305999
791.94617588
790.0110506727
786.6142101867
786.8050682478
786.8207117788
784.6148147404999
784.3232218799999
784.2004814166
781.0347368001001
781.1582802300001
776.8725476583
782.5925600001001
798.2909927867
795.9003140414
792.7366122192001
789.035496735
789.4498550867
786.3941908427998
783.13678938
779.3041235617001
779.24130683
775.158040239
781.67865938
779.1066333917
776.1109121331
775.74658103
772.71454403
769.9256451434
769.9263917367
783.3458760289999
788.7675706738
811.0145598232999
808.0066463687001
818.2423253001
816.7134020193
813.3694696
811.6390080618
808.4321118378999
808.2587424799999
806.1057919345
802.9777926001
802.7456575966
802.3299415367
801.3186440878
804.2079892321
807.1043660367
804.0800180367
801.6976562485
798.3012028965001
794.9546463864001
791.8865827455
788.98524363
786.08968428
782.5643636464999
782.8174633532
780.4286316367001
776.6576189233
773.5903957226
779.3279242507001
782.5844986799999
778.9303552434
785.23528473
786.0686004142999
783.4811265697
779.8508708698001
776.92721963
773.7184311812999
773.5289802732999
773.6554167367
773.2929920785
782.3079248060999
780.0261384142999
780.58646588
776.8110645733001
773.8668223957999
771.0106836867
767.7405815733
764.96261428
762.4311524732999
763.199292043
760.1408313733
757.30688042
754.08505178
751.2973354867
748.0304546939001
744.04463358
755.79858663
752.7250906303
750.3591758800001
747.33786388
744.18956723
740.9282643893
737.9045625424
735.46719918
732.0954704501
732.1982727892
731.9796655800001
731.5065243867
734.4130129567999
742.8959294867001
760.673114862
758.2570851743
755.2271054423
752.702990047
749.2401549539001
749.7989484434
749.930868412
747.1313968269
745.2596203128
754.7748394299999
751.5020483500999
751.3868474799999
747.7619126367
747.0475821099
750.0495975071999
747.3767528639
744.8920800807
744.2597152233
744.96974853
744.8467416073
741.4645835232999
738.7904512867001
735.1045386065
738.5519149867001
741.81596688
742.16872183
738.6733602300001
741.5909865274
738.4990152694
735.5348611733
735.6981120766001
732.38883893
728.9021105501
735.1901650367001
731.8989831675
729.0178582001
726.10735863
722.7333048666001
720.1092027493
717.0312636299999
717.3996027569
714.3935692735
711.5450918273999
711.0972038733
711.2110059299999
712.0470327477
717.9598392367001
714.35708358
710.8866970708001
707.6251586799999
710.9943282233
708.1971395232999
704.7797127936999
702.7065964001
699.68107918
700.0033790727
700.1964108705
700.1381170192001
696.42697088
695.87043563
695.7564424202
692.9330637634
690.4821519367
687.23019423
687.6900060404
684.3124584733
683.98289693
680.95448893
683.7939073857999
681.0652159867
680.9583859300001
677.7342937064
677.6585730179
680.52139533
680.8134440123001
680.8969538395
677.7132460032
680.3036160300001
683.2195855666
680.6369313867001
677.3922094599
677.3676095845001
689.1747155098999
686.1534587299999
685.9850892239999
695.6854077367001
692.3467520306
689.3434054610999
686.8022439076999
683.58604033
683.6937442001
681.1239187569
681.31988588
678.1866842300001
674.9421510831
672.231927947
669.2414950807
669.3092366233
668.8749060711999
677.5368671171
674.3964571944
674.7137661588001
672.0496660368001
675.3562100541001
672.0313834532
672.7457139556
671.9806936867
