Profit per trade actual
959.5215968201999
959.2096669867001
949.4486820233
940.6258448867001
931.4970000233001
922.9664899733
913.3721473733
910.8152383232999
910.2692385925001
919.8320122232999
909.51235078
953.9821789634999
944.4049414233
934.8250386098999
935.15403743
941.9682501113
938.3942515732999
929.99154468
920.6913908733
921.15525833
918.0013161733
915.29401298
912.4379631367001
915.254347051
907.0070297118999
897.8872054733
895.0260267367
886.1488089170001
878.2485470915
869.8397354915
860.84589553
852.4436051299999
844.7536694867
836.6455019867001
828.41518553
820.6219958367001
812.6970545733
804.4786535345
813.4896230367001
805.4229035434
796.1584041175
879.9153398767002
880.08850305
878.0251619367
869.5672313551
866.1824765732999
858.5887938165
850.2213503733
842.3716545867001
836.8716805434
828.9214626867
821.5807934401
818.62464048
810.8041474733
803.0881639283
803.12589733
795.59739483
788.3357114697
790.8357582717
791.8258739300001
784.0573551032
777.33555213
769.8827212233
762.9817112031999
755.7180547800001
749.3917753170999
749.2768727732999
742.3553477598999
735.3366485625002
728.71908273
722.10106033
719.4280264867
722.4377618666001
719.2004705666
712.8071400732999
712.8058656666001
706.1928100599
699.5000586575001
696.5621187996001
696.5616222197
687.4907093233
684.166619978
684.04599273
677.6695589462
671.5577018333
668.5457128333001
662.4009704732998
656.38739978
650.0789496136
650.4688406439001
650.0048954688
647.4537424195998
643.9857925745
640.9405442598999
634.9267509532
629.2093674367001
625.8997288733
620.3042899088999
614.9789742367001
611.8921330089
606.4586964867001
600.7416800867001
597.9188783867002
594.8117151568
591.5158731733
586.3776267500999
580.6835271732999
575.4474542598999
581.5656823232999
576.2431123732999
571.0023338733
577.9027616367
577.9913975135
574.5304876232999
571.51481623
568.5891922733
565.7510513934
562.6468567434
557.3456755836
567.8943799433999
564.5215359232999
575.54178443
570.03350598
565.1831117367001
559.80657968
554.60335803
549.7508485599001
544.8871963367
539.8988598367
537.0252223288
533.87103013
530.9972200354999
527.7585500666
524.7445461867001
519.6525383216
515.1047496537
514.9436611799999
511.99607149999997
511.99654029999994
507.5976737867
505.79034298670007
500.81044998000004
504.1434995001
500.85364741070003
499.4058788182999
496.4443718934
496.3645784367
500.8052277867
497.75276239469997
503.9426726656
499.1672110767
499.81849971709994
495.22360358669994
491.9777665361999
487.3909744589
482.88482366560004
483.03485868620004
478.4433328826
473.8572131656
469.4536753612
465.27630479289996
461.3515312068
460.30057727999997
466.2702081089
466.2669153089
467.4247411462
476.4199056733
471.9101136733
467.40114067329995
463.4860824738
458.9812354733
459.11750157529997
458.9791917666
454.7714270733
450.70676968000004
446.3521168733
442.14110027329997
437.92746427329996
434.02163767329995
430.1108788733
426.1989552733
422.28795077329994
418.3818264733
414.7274464609
410.94849168
407.4025702094
455.2113664733
451.5974824733
454.19158798
450.44734106659996
446.8812395501
443.1955586867
440.05518423929993
436.7053896937
