Quantity,Price,Side
0.00018,30110.01,SELL,1688700640886
0.00018,30115.41,BUY,1688700641262
0.00018,30115.01,SELL,1688700701858
0.00018,30096.02,BUY,1688700702247
0.00017,30120.0,SELL,1688700762733
0.00017,30089.75,BUY,1688700763143
0.00017,30115.0,SELL,1688700823540
0.00017,30063.64,BUY,1688700824065
0.00017,30115.0,SELL,1688700884766
0.00017,30092.5,BUY,1688700885024
0.00017,30120.0,SELL,1688700945616
0.00017,30066.26,BUY,1688700945868
0.00017,30125.04,SELL,1688701006036
0.00017,30099.79,BUY,1688701006288
0.00016,30130.02,SELL,1688701066557
0.00016,30110.3,BUY,1688701066945
0.0001,30144.989999999998,BUY,1688701127532
0.0001,30183.11,SELL,1688701127928
0.0001,30134.989999999998,BUY,1688701188437
0.0001,30222.76,SELL,1688701188815
0.0001,30143.35,BUY,1688701249396
0.0001,30143.35,BUY,1688701309688
0.0001,30191.67,SELL,1688701310052
0.0001,30134.989999999998,BUY,1688701370230
0.0001,30184.92,SELL,1688701370462
0.00016,30110.409999999996,SELL,1688701622124
0.00016,30089.57,BUY,1688701622628
0.00016,30113.519999999997,SELL,1688701801936
0.00016,30110.34,SELL,1688701922017
0.00016,30089.45,BUY,1688701922786
0.0001,30129.869999999995,BUY,1688701983373
0.0001,30148.98,SELL,1688701983622
0.00016,30125.01,SELL,1688702102725
0.00016,30122.08,BUY,1688702103243
0.00016,30120.01,SELL,1688702222166
0.00016,30118.68,BUY,1688702222678
0.00016,30120.059999999998,SELL,1688702283372
0.00016,30109.0,BUY,1688702283627
0.00016,30135.01,SELL,1688702344000
0.00016,30118.51,BUY,1688702344383
0.0001,30152.399999999998,BUY,1688702405131
0.0001,30193.74,SELL,1688702405488
0.0001,30154.99,BUY,1688702640768
0.0001,30192.87,SELL,1688702641159
0.00015,30134.2,SELL,1688702701719
0.0001,30164.0,BUY,1688702886581
0.0001,30207.39,SELL,1688702886951
0.00015,30146.080000000005,SELL,1688703062212
0.00015,30151.78,BUY,1688703062443
0.00015,30135.16,SELL,1688703182471
0.00015,30146.06,BUY,1688703182846
0.0001,30144.989999999998,BUY,1688703243229
0.0001,30188.82,SELL,1688703243735
0.0001,30139.989999999998,BUY,1688703303776
0.0001,30177.83,SELL,1688703304137
0.00016,30110.32,SELL,1688703721766
0.00015,30112.99,SELL,1688703783243
0.00015,30087.89,BUY,1688703783930
0.00015,30112.99,SELL,1688703844455
0.00015,30100.66,BUY,1688703844968
0.0001,30129.99,BUY,1688703905691
0.0001,30191.25,SELL,1688703905928
0.00015,30110.320000000003,SELL,1688704022980
0.00015,30075.82,BUY,1688704023339
0.00015,30110.320000000003,SELL,1688704083820
0.00015,30039.97,BUY,1688704084182
0.00015,30110.320000000003,SELL,1688704189449
0.00015,30116.92,BUY,1688704189820
0.00015,30110.320000000003,SELL,1688704250116
0.00015,30100.83,BUY,1688704250613
0.00015,30110.320000000003,SELL,1688704310891
0.00015,30076.64,BUY,1688704311375
0.00015,30110.320000000003,SELL,1688704381327
0.00015,30085.47,BUY,1688704381690
0.00014,30110.320000000003,SELL,1688704442015
0.00014,30094.08,BUY,1688704442242
0.00014,30110.320000000003,SELL,1688704561479
0.00014,30099.26,BUY,1688704561843
0.00014,30110.340000000004,SELL,1688704621911
0.00014,30118.53,BUY,1688704622162
0.00014,30120.500000000004,SELL,1688705041077
0.00014,30062.14,BUY,1688705041634
0.00014,30105.36,SELL,1688705279285
0.00014,30128.88,BUY,1688705279781
0.00014,30105.330000000005,SELL,1688705340466
0.00014,30097.86,BUY,1688705340969
0.00014,30102.140000000007,SELL,1688705412742
0.00014,30124.76,BUY,1688705413107
0.00015,30100.020000000004,SELL,1688705521586
0.00015,30065.29,BUY,1688705521839
0.00015,30100.010000000006,SELL,1688705701358
0.00015,30059.82,BUY,1688705701868
0.00014,30100.010000000002,SELL,1688705762316
0.00014,30053.11,BUY,1688705762674
0.00014,30100.010000000002,SELL,1688705823167
0.00014,30089.07,BUY,1688705823534
0.00014,30100.010000000002,SELL,1688705884209
0.00014,30106.25,BUY,1688705884443
0.00014,30100.010000000002,SELL,1688706062258
0.00014,30109.41,BUY,1688706062653
0.00014,30100.020000000004,SELL,1688706123156
0.00014,30054.43,BUY,1688706123522
0.00014,30100.010000000002,SELL,1688706184223
0.00014,30054.34,BUY,1688706184596
0.00014,30100.010000000002,SELL,1688706421893
0.00014,30083.59,BUY,1688706422710
0.00014,30100.010000000002,SELL,1688706483204
0.00014,30078.69,BUY,1688706483579
0.00014,30100.010000000002,SELL,1688706661300
0.00014,30097.4,BUY,1688706661667
0.00013,30100.010000000002,SELL,1688706722313
0.00013,30044.82,BUY,1688706722690
0.00013,30100.010000000002,SELL,1688706842556
0.00013,30082.76,BUY,1688706842929
0.00013,30100.010000000002,SELL,1688706903268
0.00013,30091.72,BUY,1688706903633
0.00013,30100.010000000002,SELL,1688706964185
0.00013,30084.65,BUY,1688706964541
