Profit per trade actual
1053.5747176242
1050.6572144417
1046.9854952099
1061.08363758
1061.2875065791
1058.0566871348
1055.1556947034
1051.8565861733
1049.10259288
1046.7515637379997
1043.4252990836
1040.8288643733
1037.7465180001002
1038.69995668
1034.83129143
1032.1806255046
1032.2221426001
1028.500770048
1031.2796484799999
1031.2805098867
1039.56719258
1040.52426548
1037.4296113748
1036.51933048
1034.3647845732999
1034.83797723
1031.75820823
1027.8957726867
1025.2722019717
1022.1913373851
1025.1669454229002
1022.0530915732999
1022.21032393
1022.0531199867
1018.8182209233
1015.8980465733
1012.8169348666
1013.2832220568
1014.3629632604
1015.7535049232998
1017.996422112
1015.4501704629001
1014.9504233307999
1015.4763759800001
1012.34640498
1009.21652498
1006.09069998
1012.8582934446
1009.83086858
1006.6998312866999
1006.09362098
1002.96693378
999.8393094867
999.6905321300001
996.5073326963
994.7855456057999
991.6446675666
988.36274733
985.8263076367
988.5184829799999
984.94229703
1012.7446100508
1014.7140451683
1012.5052600291001
1007.3540348129002
1006.1645903702
1012.2360087732999
1009.43126878
1012.5385681934
1008.1609257329001
1011.4765235233
1014.8911004099
1012.3072814193999
1015.9600110800001
1012.0493346618
1008.4190621997
1006.2800367735999
1003.5191131356
1003.23854478
1003.6553910004999
1001.0237442273999
997.2211497044
994.1124131178001
991.2688855682001
988.3631273586
985.4724931604001
985.5118040492
985.0815402976999
984.4647547810998
984.4484365434
990.6583039176
989.9820943276001
997.3181531356
995.2193477551
992.7275776181
992.7199727903
989.1734367733
986.9239597815
983.5382669867
979.7173572677
979.55828528
980.1651632867
977.0545638732999
974.3791728233
971.40969118
968.5781791867
966.17579973
964.4719200175999
960.9367192799999
957.3965270367001
953.3310974286
956.6922917867
953.8564500867001
949.909657145
952.9284808503
949.6422647641001
947.0672204867
943.53674783
940.3056762445001
937.1184262545
925.5202988026998
799.60784848
754.0724469749
751.05697018
747.9400099599
744.8244559599
741.6072101233
738.3859075068
735.2294119807999
735.5103991033
738.2927568232999
735.1863323686999
735.2074556987001
732.0653288233
728.9547528232999
724.9039687866999
792.9410025023001
826.5172839367001
823.3881982
822.8932510635
836.6715106987
