Profit per tradepredicted
0.0026887908953986514
0.0090256393124084
0.005135466904206193
0.006164792016495177
0.0038311008062782807
0.00025774499419132645
0.031184929018682334
0.0034373421873485433
0.0038078328653865954
0.0068041727597050634
0.0031409971465156165
0.002648071685333033
0.00514805665893534
0.003263524971240259
0.007007995532144191
0.0030166975965145474
0.001551129235163509
0.0032413988823966826
0.011616623274734129
0.0038650174757977242
0.006820576006527202
0.0021451493198818964
0.0023812064398432923
0.007896733864436857
0.017538835306871618
0.000652271525970905
0.0015051437636823934
0.0036433039195905357
0.0038057436663794446
0.0012083383121844402
0.0023179267605853583
0.00045023560573795784
0.0001662832484522363
0.001664943094433189
0.0007805217977157375
0.010805760356410603
0.008909635675400946
2.7014645891674328e-05
0.009922283549604864
0.010645658787418811
