Quantity,Price,Side
0.0001,30729.989999999998,BUY,1688627404684
0.0001,30768.86,SELL,1688627405191
0.0001,30720.010000000002,SELL,1688628021677
0.0001,30712.37,BUY,1688628022563
0.0001,30725.079999999998,SELL,1688628082985
0.0001,30669.87,BUY,1688628083348
0.0001,30725.01,SELL,1688628143775
0.0001,30733.3,BUY,1688628144155
0.0001,30760.010000000002,SELL,1688628232733
0.0001,30759.05,BUY,1688628232970
0.0001,30770.01,SELL,1688628293417
0.0001,30763.1,BUY,1688628293933
0.0001,30770.01,SELL,1688628354368
0.0001,30752.25,BUY,1688628354754
0.0001,30770.01,SELL,1688628415389
0.0001,30725.64,BUY,1688628415755
0.0001,30786.969999999998,SELL,1688628476210
0.0001,30759.61,BUY,1688628476571
0.0001,30775.01,SELL,1688628662268
0.0001,30740.71,BUY,1688628662640
0.0001,30795.01,SELL,1688628730294
0.0001,30790.58,BUY,1688628730778
0.0001,30800.010000000002,SELL,1688628791326
0.0001,30767.01,BUY,1688628791686
0.0001,30805.01,SELL,1688628852469
0.0001,30795.76,BUY,1688628852979
0.0001,30815.01,SELL,1688628913333
0.0001,30817.95,BUY,1688628913703
0.0001,30840.010000000002,SELL,1688629201710
0.0001,30761.83,BUY,1688629202307
0.0001,30835.01,SELL,1688629380697
0.0001,30815.05,BUY,1688629381220
0.0001,30825.01,SELL,1688629451816
0.0001,30835.89,BUY,1688629452266
0.0001,30838.64,SELL,1688629681718
0.0001,30804.13,BUY,1688629682094
0.0001,30830.02,SELL,1688629742130
0.0001,30831.14,BUY,1688629742365
0.0001,30805.02,SELL,1688629802845
0.0001,30793.25,BUY,1688629803225
0.0001,30805.01,SELL,1688629863528
0.0001,30813.54,BUY,1688629863889
0.0001,30785.19,SELL,1688629982028
0.0001,30772.26,BUY,1688629982269
0.0001,30780.01,SELL,1688630102048
0.0001,30776.81,BUY,1688630102553
0.0001,30810.01,SELL,1688630282250
0.0001,30805.01,SELL,1688630343068
0.0001,30786.5,BUY,1688630343444
0.0001,30800.010000000002,SELL,1688630403741
0.0001,30809.32,BUY,1688630404105
0.0001,30805.01,SELL,1688630464552
0.0001,30777.7,BUY,1688630464792
0.0001,30835.01,SELL,1688630641106
