Profit per tradepredicted
7.985766749539428e-05
0.0027909070134699014
0.006945386365850805
0.0022610444032451064
0.0037095618657957984
0.00031133764463140497
0.0006079808303183223
0.0026044339816533447
0.0035697121356308022
0.0018249816429695106
0.006048291333576293
0.0028156269935384476
0.0011783087232064063
0.002145798990141237
0.0011644139864603585
0.0006247069653303883
0.0020686666905818185
9.85519289019224e-05
0.0005735018880577038
0.0017630426812436724
0.00021376271345257392
0.0010881393953317284
0.00041668911736490255
0.000691111545530777
0.002284557342502671
0.003218447284472118
0.003202105798472355
0.0032527542987113123
2.7021043498486196e-05
0.0013954627043711722
0.0013643222448844164
0.003931289905788999
0.0010789038716926963
0.0005337041160537146
0.002604863187012877
0.0007564694399852863
0.0010094602368690623
0.0016262713221472072
0.0005205969186316855
5.2884655083830494e-05
0.0006549431862182566
0.0013987947099991507
0.0020143316308947313
0.0003544683754229259
0.00022222993207614207
0.001668937359657833
0.00010004577186700107
0.000978727992637056
1.9266901528857502e-05
0.0014948266489008548
0.00308357545950429
0.0003712591561758566
0.0012135283830823746
0.002645537155550729
0.0013008348409107166
0.0003748342489480637
0.0008288403163996106
0.00018194857322169618
0.003043055408707396
0.004155414507355387
0.00033523635243702275
0.0028463884258007445
8.908616774281086e-05
0.0029584220330966973
0.00011560904547083963
0.00180660424020249
0.006616879358513466
0.0011379400541205661
0.004069699989887273
0.004558467192077422
0.006266493909473994
0.003553769759160401
0.006750370408854077
0.003823479004033392
0.0001856469033274478
0.0022516512350911856
0.00274689754000555
0.0076510295414743135
0.0009972455643676103
0.0006885972890427175
0.004606546662358612
3.8580666384726866e-05
0.00012101424951366531
0.0006731916071225458
0.00046977577378085284
0.0007665161263145318
0.0011486850445075845
0.0030812365448411034
0.002318844674816357
0.002432470330436641
0.005107584884604507
0.0020970246982822483
0.0029184336676530203
0.00030124165615538133
0.001254800611824858
0.0037001255701372875
0.0004297342381791499
0.0007984860261348608
0.0003650158237687899
4.771410976415495e-05
0.0011326554400687091
0.0017715397711075996
0.0007292473787311372
0.002632180679711077
0.00017588733292776175
8.260873999561469e-05
0.002103388652377655
0.005653695911669345
0.001346222070383878
0.0037802517463764234
0.002158764680601067
0.00017659152076137448
0.0025499004672984663
0.0007082617775056308
0.0012686021185495354
