symbol,orderId,orderListId,clientOrderId,price,origQty,executedQty,cummulativeQuoteQty,status,timeInForce,type,side,stopPrice,icebergQty,time,updateTime,isWorking,workingTime,origQuoteOrderQty,selfTradePreventionMode,preventedMatchId,preventedQuantity
BTCUSDT,1041247227,-1,1RTEXedbNbSODK9knDKfW5,30257.29,0.0001,0.0001,3.025729,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688753627199,1688759991522,True,1688753627199,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247294,-1,QbES15j9s6LgAdby84PhcB,30234.339999999997,0.0001,0.0001,3.023434,FILLED,GTC,MARKET,SELL,0.0,0.0,1688753687772,1688753687772,True,1688753687772,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247298,-1,MDlnoL3RSlmOlMvbCr8fLR,30204.76,0.0001,0.0001,3.020476,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688753688281,1688754589749,True,1688753688281,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247475,-1,pRfpuyOIiCqSW38odASnV1,30218.79,0.0001,0.0001,3.021879,FILLED,GTC,MARKET,SELL,0.0,0.0,1688753748912,1688753748912,True,1688753748912,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247477,-1,7nqt34wtLL8cVNG9ujGr3C,30221.17,0.0001,0.0001,3.022117,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688753749308,1688753789231,True,1688753749308,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247621,-1,qpXBJzQvisPobjCFJSoOst,30215.010000000002,0.0001,0.0001,3.021501,FILLED,GTC,MARKET,SELL,0.0,0.0,1688753809947,1688753809947,True,1688753809947,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247624,-1,ofLXAI61mVXHwQZ0JvyVLO,30181.06,0.0001,0.0001,3.018106,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688753810315,1688754768638,True,1688753810315,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247693,-1,loD2gumBMKzbRfHP7EPcnv,30219.969999999998,0.0001,0.0001,3.021997,FILLED,GTC,MARKET,BUY,0.0,0.0,1688753870949,1688753870949,True,1688753870949,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247695,-1,I4lrsdky6r1QZvR6IN0Lyw,30238.2,0.0001,0.0001,3.02382,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688753871195,1688754107177,True,1688753871195,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247802,-1,aYzkx0KqZGcnsZ9aHpVqTI,30215.010000000002,0.0001,0.0001,3.021501,FILLED,GTC,MARKET,SELL,0.0,0.0,1688753931911,1688753931911,True,1688753931911,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247804,-1,W2LreyZPW2phWpuhTek2Xv,30209.68,0.0001,0.0001,3.020968,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688753932402,1688754482384,True,1688753932402,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247976,-1,T9L0CW0Ug0hfJiWZscRfCA,30234.98,0.0001,0.0001,3.023498,FILLED,GTC,MARKET,BUY,0.0,0.0,1688753993046,1688753993046,True,1688753993046,0.0,EXPIRE_MAKER,,
BTCUSDT,1041247977,-1,oluAZrmdPfWhlGdaJVzmrq,30291.89,0.0001,0.0001,3.029189,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688753993410,1688762001732,True,1688753993410,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248063,-1,izFA8EYGR4OmJ6zOIvdgcD,30234.969999999998,0.0001,0.0001,3.023497,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754053765,1688754053765,True,1688754053765,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248064,-1,E5gq17gPMxVXWGsiyaXo0e,30247.04,0.0001,0.0001,3.024704,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754054259,1688758784883,True,1688754054259,0.0,EXPIRE_MAKER,,
