symbol,orderId,orderListId,clientOrderId,price,origQty,executedQty,cummulativeQuoteQty,status,timeInForce,type,side,stopPrice,icebergQty,time,updateTime,isWorking,workingTime,origQuoteOrderQty,selfTradePreventionMode,preventedMatchId,preventedQuantity
BTCUSDT,1044060913,-1,LcmuMAOkz03ONX2qUPCi0u,0.00000000,0.00064000,0.00064000,19.35037440,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689552181035,1689552181035,True,1689552181035,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044060916,-1,54ohmKXb7IKHYjIpFCdOvl,30237.67000000,0.00064000,0.00064000,19.35210880,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689552181670,1689552679780,True,1689552181670,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044061185,-1,MPGJn0cauweHZLqB8J6kNw,0.00000000,0.00061000,0.00061000,18.43724390,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689552241025,1689552241025,True,1689552241025,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044061186,-1,RFHK7s42I6ir7KlWra3QRA,30225.82000000,0.00061000,0.00061000,18.43775020,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689552241270,1689552672172,True,1689552241270,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044061449,-1,Sz9WbWY4UbiY8szhILudBi,0.00000000,0.00057000,0.00057000,17.21969430,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689552300899,1689552300899,True,1689552300899,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044061452,-1,bLVp9WWWENkZGETU59zVoF,30213.01000000,0.00057000,0.00057000,17.22141570,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689552301126,1689552374607,True,1689552301126,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044061808,-1,jeqo8H9ovrG1sKmd7eiUMu,0.00000000,0.00037000,0.00037000,11.17585740,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552361060,1689552361060,True,1689552361060,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044061813,-1,D7K3IjU7dr8vYSyTiHqKK0,30194.28000000,0.00037000,0.00037000,11.17188360,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552361324,1689552514378,True,1689552361324,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062038,-1,Rrxi9oqh9uegt3XbgqQ0ON,0.00000000,0.00057000,0.00057000,17.21683290,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689552420845,1689552420845,True,1689552420845,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062045,-1,Dx3YxIUdkunGSZJQfPX6Ip,30227.71000000,0.00057000,0.00057000,17.22979470,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689552421217,1689552672188,True,1689552421217,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062248,-1,KjOk1iyv2x8RNIEsD6Gg2u,0.00000000,0.00036000,0.00036000,10.87334640,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552481163,1689552481163,True,1689552481163,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062251,-1,0WYpJgzHATfGjr4ToFpiC9,30191.58000000,0.00036000,0.00000000,0.00000000,CANCELED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552481422,1689565626920,True,1689552481422,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062526,-1,9l5XgzwM4kvHGm5hcvMgnF,0.00000000,0.00055000,0.00055000,16.61824450,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689552541071,1689552541071,True,1689552541071,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062529,-1,b5i0TTjNLa7fM9Xy5BGTQk,30247.79000000,0.00055000,0.00055000,16.63628450,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689552541332,1689552722670,True,1689552541332,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062714,-1,PXuTFSLL1soCLh3khww9vA,0.00000000,0.00036000,0.00036000,10.87560460,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552601191,1689552601191,True,1689552601191,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062716,-1,ns6IQf55w1A20eDpmSFsfl,30197.49000000,0.00036000,0.00036000,10.87109640,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552601469,1689554849240,True,1689552601469,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062868,-1,lCMoI4srplrvnm6v0ksdqc,0.00000000,0.00034000,0.00034000,10.27326300,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552660907,1689552660907,True,1689552660907,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044062873,-1,28RusZ9WXo0L1EoD7DRWBZ,30207.94000000,0.00034000,0.00034000,10.27069960,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552661164,1689554791211,True,1689552661164,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063101,-1,oC0FAY6rdRNxr4RN5AcgTf,0.00000000,0.00032000,0.00032000,9.67360320,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552720910,1689552720910,True,1689552720910,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063105,-1,d1sifUmha5QYVWPxho9ynF,30213.43000000,0.00032000,0.00032000,9.66829760,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552721160,1689554791211,True,1689552721160,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063312,-1,lsJA66WqFtVfhDgb485JW3,0.00000000,0.00030000,0.00030000,9.07501500,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552781065,1689552781065,True,1689552781065,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063319,-1,3hEtsoOrnkSgplDtNOyQg0,30234.21000000,0.00030000,0.00030000,9.07026300,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552781311,1689554317218,True,1689552781311,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063419,-1,ICFxWELVGQjYgymdwJ47Sa,0.00000000,0.00029000,0.00029000,8.77252610,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552840879,1689552840879,True,1689552840879,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063423,-1,fwMQLJvBEl2ZRQND3nOSrJ,30236.95000000,0.00029000,0.00029000,8.76871550,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552841135,1689554315217,True,1689552841135,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063543,-1,4wXvUClyQzDMUoKQ613DAJ,0.00000000,0.00067000,0.00067000,20.27084330,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689552900928,1689552900928,True,1689552900928,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063545,-1,HSjnsHCtcYxTbsIzgyAqzK,30263.53000000,0.00067000,0.00067000,20.27656510,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689552901185,1689552969998,True,1689552901185,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063652,-1,38bH2zK6gg5ZlqAYPsYbe8,0.00000000,0.00028000,0.00028000,8.47000560,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689552961000,1689552961000,True,1689552961000,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063654,-1,rhEtKInxBpyr3hne1TOHLY,30246.68000000,0.00028000,0.00028000,8.46907040,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689552961252,1689553814552,True,1689552961252,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063803,-1,FUI4c3857ADA1k19e76dc7,0.00000000,0.00026000,0.00026000,7.86643780,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553020781,1689553020781,True,1689553020781,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044063804,-1,bIneGMjhrLo24mwYCWcyvr,30247.78000000,0.00026000,0.00026000,7.86442280,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553021035,1689553814552,True,1689553021035,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064107,-1,tbyvmRRHPRHSY95MrMrw2v,0.00000000,0.00025000,0.00025000,7.57025250,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553080875,1689553080875,True,1689553080875,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064108,-1,WZaLDiR5KqqQsMBjYgqnAD,30258.07000000,0.00025000,0.00025000,7.56451750,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553081133,1689553803139,True,1689553081133,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064321,-1,SINfTHAunQiBgv7rgUuhHL,0.00000000,0.00081000,0.00081000,24.53648590,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689553140737,1689553140737,True,1689553140737,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064322,-1,Ss6gtx7BlfeJ7uWmKIHbnO,30297.02000000,0.00081000,0.00081000,24.54058620,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689553141245,1689553199141,True,1689553141245,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064481,-1,fo5OcuUzf70Jxd2qOvN7DZ,0.00000000,0.00024000,0.00024000,7.27200000,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553201083,1689553201083,True,1689553201083,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064482,-1,yPBtQcPpcDde0oFi6CkeXy,30292.81000000,0.00024000,0.00024000,7.27027440,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553201328,1689553243219,True,1689553201328,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064624,-1,833NHEQfdntHtrh7fCsQNT,0.00000000,0.00084000,0.00084000,25.44779160,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689553260793,1689553260793,True,1689553260793,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064627,-1,qaV42khFjAthtXPx8YgXiy,30298.02000000,0.00084000,0.00084000,25.45033680,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689553261036,1689553292478,True,1689553261036,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064761,-1,XOgDkZcHd5LI2idioDt10y,0.00000000,0.00024000,0.00024000,7.26720240,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553321007,1689553321007,True,1689553321007,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064764,-1,9dacGEK1vvFDwPYWDlXmU4,30276.98000000,0.00024000,0.00024000,7.26647520,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553321253,1689553507914,True,1689553321253,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064875,-1,BAsyoH4xzBTQLUE0risrOt,0.00000000,0.00022000,0.00022000,6.66216200,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553380886,1689553380886,True,1689553380886,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064876,-1,XGC1godaR5kiGYYT0GJjfV,30281.99000000,0.00022000,0.00022000,6.66203780,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553381119,1689553507914,True,1689553381119,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064951,-1,WVAZgmrmeVKdPFef7WQe9H,0.00000000,0.00084000,0.00084000,25.44846360,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689553441021,1689553441021,True,1689553441021,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044064953,-1,JDnerVQ4VNEbEwLzlsK8DE,30298.82000000,0.00084000,0.00084000,25.45100880,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689553441270,1689557685382,True,1689553441270,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065029,-1,hjVs6QyybwR92usjVEdQXx,0.00000000,0.00080000,0.00080000,24.23667800,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689553500825,1689553500825,True,1689553500825,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065031,-1,RHEObQ9dwZlkM5l9zusoMl,30303.28000000,0.00080000,0.00080000,24.24262400,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689553501057,1689557747157,True,1689553501057,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065258,-1,Y2ihpdzrPzLYk2kaD4PWq7,0.00000000,0.00024000,0.00024000,7.26435240,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553561144,1689553561144,True,1689553561144,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065263,-1,0aVbPW7sBtoSSxasQ7IzEf,30247.75000000,0.00024000,0.00024000,7.25946000,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553561653,1689553814552,True,1689553561653,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065339,-1,lYuLcPLOKmfWp4e9KUTchp,0.00000000,0.00022000,0.00022000,6.65841000,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553620789,1689553620789,True,1689553620789,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065343,-1,mM4vaVwGwvIDctkNT2TvXL,30233.30000000,0.00022000,0.00022000,6.65132600,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553621029,1689554317218,True,1689553621029,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065429,-1,UjsNKIzRonX2Jrbqn1aOQm,0.00000000,0.00021000,0.00021000,6.35565210,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553681024,1689553681024,True,1689553681024,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065433,-1,SvbC3rULqUXn6sBvrGSsR2,30261.98000000,0.00021000,0.00000000,0.00000000,EXPIRED_IN_MATCH,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553681395,1689553801191,True,1689553681395,0.00000000,EXPIRE_MAKER,80154.0,0.00021000
BTCUSDT,1044065540,-1,eDAvSVJL9baRvcHsOYx54Y,0.00000000,0.00076000,0.00076000,23.01059600,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689553740903,1689553740903,True,1689553740903,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065542,-1,AMxNrZlxC3W9ydRSoUYjnp,30280.13000000,0.00076000,0.00076000,23.01289880,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689553741278,1689557128954,True,1689553741278,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065628,-1,88PwTNeUnQkvdvB36t21rs,0.00000000,0.00020000,0.00020000,6.05297170,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553801191,1689553801191,True,1689553801191,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065632,-1,FVFSv7sGntneyj1ElBypZR,30261.98000000,0.00020000,0.00020000,6.05239600,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553801433,1689553803139,True,1689553801433,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065834,-1,VPUEROn77RGbzExuS6n9I1,0.00000000,0.00025000,0.00025000,7.55986500,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553860768,1689553860768,True,1689553860768,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065835,-1,mRQ6qgYICfM36qnsaV8N4e,30234.71000000,0.00025000,0.00025000,7.55867750,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553861129,1689554317218,True,1689553861129,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065954,-1,3wO50B2sNMvVfdMu3BD81R,0.00000000,0.00024000,0.00024000,7.25748240,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553920777,1689553920777,True,1689553920777,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044065956,-1,Uca7fxU9uiLzi6wwcepJe3,30239.03000000,0.00024000,0.00024000,7.25736720,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553921025,1689554315217,True,1689553921025,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066054,-1,AfOfzzPLSforlWOISLt1ib,0.00000000,0.00023000,0.00023000,6.95508730,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689553980906,1689553980906,True,1689553980906,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066055,-1,zOzKvPHpJ1DoBpHlSMiwiH,30236.49000000,0.00023000,0.00023000,6.95439270,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689553981147,1689554315217,True,1689553981147,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066149,-1,ECPUQ8phQoS6ZQBDMEXXuK,0.00000000,0.00073000,0.00073000,22.08980000,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554041237,1689554041237,True,1689554041237,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066150,-1,rV9LbguYoGPjxINTNTVHtI,30266.32000000,0.00073000,0.00073000,22.09441360,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554041485,1689557021917,True,1689554041485,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066260,-1,zCIvNOr4f4OAjj575vv7ul,0.00000000,0.00022000,0.00022000,6.65522000,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554100884,1689554100884,True,1689554100884,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066261,-1,2Nn3hCH46K9vpcPB6As2my,30242.86000000,0.00022000,0.00022000,6.65342920,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554101127,1689554315217,True,1689554101127,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066355,-1,oiMMi8hX7ARIqrDpt0Q08c,0.00000000,0.00021000,0.00021000,6.35271000,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554161007,1689554161007,True,1689554161007,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066356,-1,kQAbJR7sxtRy34MP76lEdV,30235.63000000,0.00021000,0.00021000,6.34948230,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554161251,1689554315217,True,1689554161251,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066446,-1,MgUDNsCeZIW549aSllKY7T,0.00000000,0.00020000,0.00020000,6.05020000,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554220842,1689554220842,True,1689554220842,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066447,-1,TGaNsAhZztZLkqJhk9S8YH,30235.63000000,0.00020000,0.00020000,6.04712600,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554221067,1689554315217,True,1689554221067,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066543,-1,m4EhnQUp3Jmf0Jd1YCtmDK,0.00000000,0.00070000,0.00070000,21.17850000,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554280918,1689554280918,True,1689554280918,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066544,-1,tQmDaIV4LaDUEFzmu5RFeT,30270.62000000,0.00070000,0.00000000,0.00000000,EXPIRED_IN_MATCH,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554281285,1689557041176,True,1689554281285,0.00000000,EXPIRE_MAKER,80161.0,0.00070000
BTCUSDT,1044066681,-1,RcFTH6XoOhn1av32kQ88DU,0.00000000,0.00066000,0.00066000,19.96169340,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554340974,1689554340974,True,1689554340974,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066684,-1,RWYMLX2JiNJ7Uk6u66riul,30262.17000000,0.00066000,0.00000000,0.00000000,EXPIRED_IN_MATCH,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554341228,1689556981003,True,1689554341228,0.00000000,EXPIRE_MAKER,80157.0,0.00066000
BTCUSDT,1044066770,-1,RvxGDjC2PrfAEkE9tEpvvX,0.00000000,0.00029000,0.00029000,8.76700160,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554401198,1689554401198,True,1689554401198,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066771,-1,KJbBzQD6qubCMGFPFxzfEm,30215.17000000,0.00029000,0.00029000,8.76239930,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554401572,1689554775439,True,1689554401572,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066829,-1,BKoxlSXzA3h8wNVpI2npOF,0.00000000,0.00028000,0.00028000,8.46350960,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554461044,1689554461044,True,1689554461044,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066832,-1,KRMWqAzeIJkq2ETFdIJDWD,30214.33000000,0.00028000,0.00028000,8.46001240,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554461283,1689554791211,True,1689554461283,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066890,-1,5vKIKGRYXkhUYFKZcaaNTJ,0.00000000,0.00027000,0.00027000,8.16123870,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554521290,1689554521290,True,1689554521290,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066891,-1,6ZBL2B3UqMtn2GU4ThLuC9,30218.37000000,0.00027000,0.00027000,8.15895990,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554521661,1689554775439,True,1689554521661,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066995,-1,KlwuFE6vWWtYhH6dt2UGnP,0.00000000,0.00025000,0.00025000,7.55471250,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554580849,1689554580849,True,1689554580849,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044066997,-1,W1U5wk3ysQEsWyj4YKtPkO,30216.78000000,0.00025000,0.00025000,7.55419500,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554581215,1689554775439,True,1689554581215,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067154,-1,BPBIgTTXaoY96wgGQbGQUo,0.00000000,0.00063000,0.00063000,19.04174370,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554641592,1689554641592,True,1689554641592,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067157,-1,LJlcbGZdbNsbDrnYRU7u4Y,30243.77000000,0.00063000,0.00063000,19.05357510,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554642060,1689556184353,True,1689554642060,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067273,-1,C7ShOP4HQaqDbMBFpIlrci,0.00000000,0.00024000,0.00024000,7.25316720,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689554701504,1689554701504,True,1689554701504,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067274,-1,eHLE2KFpsyVVBxiWrRNsDI,30191.20000000,0.00024000,0.00000000,0.00000000,CANCELED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689554701828,1689565627086,True,1689554701828,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067434,-1,YGBkeiRNuW6Ul0suRiFNPT,0.00000000,0.00060000,0.00060000,18.13200000,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554761086,1689554761086,True,1689554761086,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067435,-1,LUXewONFBEjddp7mej52xE,30240.24000000,0.00060000,0.00000000,0.00000000,EXPIRED_IN_MATCH,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554761454,1689556141000,True,1689554761454,0.00000000,EXPIRE_MAKER,80156.0,0.00060000
BTCUSDT,1044067599,-1,4ZUqlROaQCYsaueBwDmnLH,0.00000000,0.00057000,0.00057000,17.22253290,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554821417,1689554821417,True,1689554821417,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067602,-1,EIKmTH3ECgfKqyISTcRrAT,30239.24000000,0.00057000,0.00000000,0.00000000,EXPIRED_IN_MATCH,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554821648,1689556141000,True,1689554821648,0.00000000,EXPIRE_MAKER,80155.0,0.00057000
BTCUSDT,1044067865,-1,bZfqTRSRG13yhYhp0KYAZn,0.00000000,0.00054000,0.00054000,16.31063430,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554881076,1689554881076,True,1689554881076,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044067872,-1,llaJyqhLx1Jhhe25zOOqhY,30212.08000000,0.00054000,0.00054000,16.31452320,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554881442,1689554938098,True,1689554881442,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068127,-1,gI20xwEMJXk8Dihr5CC3GI,0.00000000,0.00054000,0.00054000,16.31340000,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689554941194,1689554941194,True,1689554941194,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068130,-1,Vs3NETNkb3MToZvcjvLYlC,30213.22000000,0.00054000,0.00054000,16.31513880,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689554941508,1689554943037,True,1689554941508,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068333,-1,G9J7emvho6xWL19941XGLj,0.00000000,0.00054000,0.00054000,16.32149460,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689555000826,1689555000826,True,1689555000826,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068334,-1,TjqEguZZ7lGb67UJIn89Jb,30249.46000000,0.00054000,0.00054000,16.33470840,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689555001151,1689556359958,True,1689555001151,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068513,-1,1lDZ6u3Jqf8pnBE6lUiFfo,0.00000000,0.00033000,0.00033000,9.97260330,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689555060905,1689555060905,True,1689555060905,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068514,-1,KbnCPym8gCwZDOLPCaV4mA,30205.68000000,0.00033000,0.00033000,9.96787440,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689555061278,1689555611997,True,1689555061278,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068704,-1,xMBi9HMVxFUhTeEQvSTibI,0.00000000,0.00032000,0.00032000,9.67040320,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689555121936,1689555121936,True,1689555121936,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068710,-1,6adIRqb7grdIyZKrIuqxJW,30201.32000000,0.00032000,0.00032000,9.66442240,FILLED,GTC,LIMIT,BUY,0.00000000,0.00000000,1689555122337,1689555619417,True,1689555122337,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068854,-1,aepxOMPCCCmi2djJZeu5eq,0.00000000,0.00051000,0.00051000,15.41473470,FILLED,GTC,MARKET,BUY,0.00000000,0.00000000,1689555181236,1689555181236,True,1689555181236,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044068856,-1,92iRR7xU5cmq4t0ZH1iNCT,30246.82000000,0.00051000,0.00051000,15.42587820,FILLED,GTC,LIMIT,SELL,0.00000000,0.00000000,1689555181463,1689556202551,True,1689555181463,0.00000000,EXPIRE_MAKER,,
BTCUSDT,1044069066,-1,2Tqf7ejON3iDxpAfkhPWWV,0.00000000,0.00030000,0.00030000,9.06403200,FILLED,GTC,MARKET,SELL,0.00000000,0.00000000,1689555240725,1689555240725,True,1689555240725,0.00000000,EXPIRE_MAKER,,
